client_id,group,error
82712,control,repeated:step_3
82723,control,missing_confirm
82723,control,went_back:step_3_to_start
82723,control,repeated:start
82772,test,repeated:confirm
83447,control,went_back:step_3_to_step_1
83447,control,went_back:step_2_to_step_1
83447,control,went_back:step_2_to_start
83447,control,repeated:start
83447,control,repeated:step_1
83447,control,repeated:step_2
83447,control,repeated:step_3
83585,test,repeated:confirm
83683,control,missing_confirm
83795,test,went_back:step_2_to_start
83795,test,went_back:step_1_to_start
83795,test,went_back:step_2_to_step_1
83795,test,went_back:step_2_to_step_1
83795,test,repeated:start
83795,test,repeated:step_1
83795,test,repeated:step_2
83795,test,repeated:confirm
84480,control,went_back:confirm_to_start
84480,control,went_back:step_1_to_start
84480,control,repeated:start
84480,control,repeated:step_1
84596,test,missing_confirm
84596,test,repeated:start
84658,test,went_back:step_2_to_start
84658,test,repeated:start
84658,test,repeated:step_1
84658,test,repeated:step_2
84976,test,repeated:start
85097,control,missing_confirm
85097,control,went_back:step_1_to_start
85097,control,repeated:start
85097,control,repeated:step_1
85286,control,missing_confirm
85286,control,went_back:step_1_to_start
85286,control,repeated:start
85286,control,repeated:step_1
85515,control,missing_confirm
85515,control,went_back:step_3_to_start
85515,control,went_back:step_3_to_start
85515,control,repeated:start
85515,control,repeated:step_1
85515,control,repeated:step_2
85515,control,repeated:step_3
85793,control,went_back:step_3_to_step_2
85793,control,went_back:step_3_to_step_2
85793,control,repeated:step_2
85793,control,repeated:step_3
86499,control,repeated:confirm
86616,control,went_back:step_2_to_step_1
86616,control,repeated:step_1
86616,control,repeated:step_2
86780,test,missing_confirm
86780,test,went_back:step_2_to_start
86780,test,repeated:start
86780,test,repeated:step_2
86877,test,went_back:step_1_to_start
86877,test,repeated:start
86877,test,repeated:step_1
87162,control,went_back:confirm_to_start
87162,control,repeated:start
87162,control,repeated:confirm
87218,control,went_back:confirm_to_start
87218,control,repeated:start
87218,control,repeated:step_1
87300,control,repeated:start
87449,test,repeated:confirm
87915,test,missing_confirm
87915,test,went_back:step_2_to_start
87915,test,repeated:start
88378,control,missing_confirm
88378,control,went_back:step_1_to_start
88378,control,repeated:start
88723,control,repeated:start
88986,test,missing_confirm
89108,control,missing_start
89257,test,missing_confirm
89257,test,repeated:start
89645,control,missing_confirm
89645,control,went_back:step_1_to_start
89645,control,repeated:start
89645,control,repeated:step_1
89812,test,missing_confirm
89812,test,repeated:start
89959,test,went_back:step_1_to_start
89959,test,went_back:step_2_to_step_1
89959,test,went_back:step_2_to_step_1
89959,test,went_back:step_2_to_step_1
89959,test,went_back:step_2_to_start
89959,test,repeated:start
89959,test,repeated:step_1
89959,test,repeated:step_2
90324,test,repeated:start
90383,test,missing_confirm
90596,control,went_back:step_3_to_start
90596,control,repeated:start
90596,control,repeated:step_1
90596,control,repeated:step_2
90596,control,repeated:step_3
91110,test,went_back:step_3_to_step_2
91110,test,went_back:step_3_to_start
91110,test,repeated:start
91110,test,repeated:step_1
91110,test,repeated:step_2
91110,test,repeated:step_3
91443,test,went_back:step_1_to_start
91443,test,repeated:start
91443,test,repeated:step_1
91443,test,repeated:step_3
91633,test,went_back:step_1_to_start
91633,test,repeated:start
91633,test,repeated:step_1
92066,test,went_back:confirm_to_step_1
92066,test,repeated:step_1
92066,test,repeated:confirm
92665,test,missing_confirm
92808,control,went_back:step_1_to_start
92808,control,repeated:start
92808,control,repeated:step_1
92864,test,missing_confirm
93127,control,went_back:step_1_to_start
93127,control,repeated:start
93127,control,repeated:step_1
93370,test,missing_confirm
93370,test,repeated:start
93610,test,went_back:step_1_to_start
93610,test,repeated:start
93610,test,repeated:step_1
93610,test,repeated:confirm
93751,test,missing_confirm
93751,test,went_back:step_3_to_start
93751,test,went_back:step_2_to_start
93751,test,repeated:start
93751,test,repeated:step_2
93751,test,repeated:step_3
93870,test,went_back:step_1_to_start
93870,test,went_back:step_2_to_step_1
93870,test,repeated:start
93870,test,repeated:step_1
93870,test,repeated:step_2
93870,test,repeated:confirm
93915,test,went_back:step_2_to_step_1
93915,test,went_back:step_2_to_step_1
93915,test,went_back:step_1_to_start
93915,test,went_back:step_2_to_step_1
93915,test,went_back:step_1_to_start
93915,test,repeated:start
93915,test,repeated:step_1
93915,test,repeated:step_2
94012,control,missing_start
94012,control,repeated:confirm
94234,test,missing_confirm
94510,control,missing_confirm
94510,control,repeated:start
94552,test,missing_confirm
94552,test,went_back:step_2_to_start
94552,test,went_back:step_2_to_start
94552,test,went_back:step_3_to_step_2
94552,test,went_back:step_2_to_step_1
94552,test,went_back:step_1_to_start
94552,test,repeated:start
94552,test,repeated:step_1
94552,test,repeated:step_2
94662,test,missing_confirm
94662,test,went_back:step_2_to_start
94662,test,went_back:step_3_to_start
94662,test,repeated:start
94662,test,repeated:step_1
94662,test,repeated:step_2
94662,test,repeated:step_3
94914,test,missing_confirm
95035,test,repeated:start
95453,test,went_back:step_3_to_start
95453,test,repeated:start
95453,test,repeated:step_1
95453,test,repeated:step_2
95453,test,repeated:step_3
96190,test,repeated:confirm
96548,control,missing_confirm
96787,test,went_back:step_1_to_start
96787,test,repeated:start
96787,test,repeated:step_1
96845,control,missing_confirm
97147,test,missing_confirm
97147,test,went_back:step_2_to_step_1
97147,test,repeated:start
97147,test,repeated:step_1
97170,control,missing_confirm
97322,control,missing_confirm
97590,test,went_back:confirm_to_start
97590,test,repeated:start
97590,test,repeated:confirm
97966,control,missing_confirm
97966,control,went_back:step_1_to_start
97966,control,went_back:step_3_to_step_1
97966,control,went_back:step_2_to_start
97966,control,repeated:start
97966,control,repeated:step_1
97966,control,repeated:step_2
98248,test,missing_confirm
98248,test,went_back:step_1_to_start
98248,test,went_back:step_1_to_start
98248,test,repeated:start
98248,test,repeated:step_1
98337,test,repeated:confirm
99149,control,went_back:step_3_to_start
99149,control,repeated:start
99149,control,repeated:step_1
99149,control,repeated:step_2
99149,control,repeated:step_3
99811,control,repeated:start
100118,test,missing_confirm
100118,test,repeated:start
100503,control,repeated:start
100940,test,missing_confirm
100940,test,went_back:step_1_to_start
100940,test,went_back:step_2_to_step_1
100940,test,went_back:step_2_to_start
100940,test,repeated:start
100940,test,repeated:step_1
100940,test,repeated:step_2
101143,control,missing_confirm
101143,control,repeated:start
101220,test,missing_confirm
101220,test,repeated:start
101246,control,missing_confirm
101246,control,repeated:start
102859,control,missing_confirm
102859,control,repeated:start
102884,test,missing_confirm
102884,test,repeated:start
103622,test,went_back:step_1_to_start
103622,test,repeated:start
103622,test,repeated:step_1
103627,test,repeated:confirm
103669,test,repeated:start
104190,test,missing_confirm
104190,test,went_back:step_1_to_start
104190,test,went_back:step_1_to_start
104190,test,went_back:step_1_to_start
104190,test,repeated:start
104190,test,repeated:step_1
104328,control,went_back:step_1_to_start
104328,control,went_back:step_3_to_start
104328,control,went_back:step_3_to_start
104328,control,repeated:start
104328,control,repeated:step_1
104328,control,repeated:step_2
104328,control,repeated:step_3
104643,test,missing_confirm
104781,control,went_back:step_2_to_start
104781,control,repeated:start
104781,control,repeated:step_1
104781,control,repeated:step_2
104884,control,went_back:step_2_to_step_1
104884,control,repeated:start
104884,control,repeated:step_1
104884,control,repeated:step_2
105007,control,missing_confirm
105026,control,repeated:start
105357,control,repeated:start
105360,control,went_back:step_3_to_step_2
105360,control,went_back:step_3_to_step_2
105360,control,repeated:step_2
105360,control,repeated:step_3
105623,control,repeated:start
106102,test,missing_confirm
106137,test,missing_confirm
106137,test,went_back:step_1_to_start
106137,test,repeated:start
106457,control,missing_confirm
106457,control,went_back:step_2_to_start
106457,control,repeated:start
106457,control,repeated:step_2
106501,test,repeated:confirm
108335,control,missing_confirm
108335,control,went_back:step_3_to_start
108335,control,repeated:start
108419,test,repeated:start
108438,control,went_back:step_3_to_start
108438,control,repeated:start
108438,control,repeated:step_1
108438,control,repeated:step_2
108438,control,repeated:step_3
109175,control,missing_confirm
109175,control,went_back:step_3_to_start
109175,control,repeated:start
109175,control,repeated:step_1
109175,control,repeated:step_2
109175,control,repeated:step_3
109413,control,missing_confirm
109465,control,repeated:step_3
109662,test,went_back:step_2_to_step_1
109662,test,repeated:start
109662,test,repeated:step_1
109662,test,repeated:step_2
109662,test,repeated:confirm
109859,control,repeated:start
109932,control,missing_confirm
109932,control,went_back:step_1_to_start
109932,control,went_back:step_3_to_start
109932,control,went_back:step_1_to_start
109932,control,repeated:start
109932,control,repeated:step_1
110028,test,repeated:start
110212,test,went_back:step_1_to_start
110212,test,repeated:start
110212,test,repeated:step_1
110288,test,missing_confirm
110288,test,repeated:start
110772,test,went_back:step_3_to_step_2
110772,test,went_back:step_2_to_start
110772,test,repeated:start
110772,test,repeated:step_1
110772,test,repeated:step_2
110772,test,repeated:step_3
110890,control,missing_confirm
111012,control,went_back:step_2_to_start
111012,control,repeated:start
111012,control,repeated:step_1
111012,control,repeated:step_2
111162,test,missing_confirm
111162,test,went_back:step_1_to_start
111162,test,went_back:step_1_to_start
111162,test,repeated:start
111162,test,repeated:step_1
111477,control,missing_confirm
111477,control,repeated:start
112128,control,repeated:confirm
112766,test,went_back:step_2_to_step_1
112766,test,went_back:step_1_to_start
112766,test,went_back:step_3_to_start
112766,test,repeated:start
112766,test,repeated:step_1
112766,test,repeated:step_2
112766,test,repeated:step_3
113597,test,missing_confirm
113597,test,went_back:step_1_to_start
113597,test,repeated:start
113597,test,repeated:step_1
113903,test,missing_confirm
113903,test,repeated:start
113903,test,repeated:step_1
113964,test,missing_confirm
113964,test,repeated:start
114459,control,missing_confirm
114459,control,went_back:step_3_to_step_2
114459,control,repeated:start
114459,control,repeated:step_2
114459,control,repeated:step_3
114541,control,went_back:step_3_to_start
114541,control,repeated:start
114541,control,repeated:step_1
114541,control,repeated:step_2
114541,control,repeated:step_3
114780,control,missing_confirm
115163,test,repeated:confirm
115597,control,missing_confirm
115834,control,missing_confirm
115834,control,went_back:step_3_to_start
115834,control,repeated:start
115839,test,missing_confirm
116248,test,missing_confirm
116505,control,missing_confirm
116505,control,repeated:start
116682,control,missing_confirm
117032,test,went_back:step_1_to_start
117032,test,went_back:step_1_to_start
117032,test,went_back:step_2_to_start
117032,test,went_back:step_1_to_start
117032,test,repeated:start
117032,test,repeated:step_1
117032,test,repeated:step_2
117320,control,missing_start
117621,control,repeated:confirm
117883,control,missing_confirm
117883,control,repeated:start
117916,test,repeated:start
117979,control,repeated:start
118446,test,went_back:step_3_to_step_2
118446,test,went_back:confirm_to_start
118446,test,went_back:step_2_to_step_1
118446,test,repeated:start
118446,test,repeated:step_1
118446,test,repeated:step_2
118446,test,repeated:step_3
118446,test,repeated:confirm
118576,test,missing_confirm
118723,control,missing_confirm
118723,control,went_back:step_3_to_start
118723,control,went_back:step_1_to_start
118723,control,repeated:start
118723,control,repeated:step_1
118964,control,went_back:step_2_to_start
118964,control,went_back:step_3_to_step_1
118964,control,repeated:start
118964,control,repeated:step_1
118964,control,repeated:step_2
118964,control,repeated:step_3
118966,test,went_back:step_1_to_start
118966,test,repeated:start
118966,test,repeated:step_1
119006,test,missing_confirm
119006,test,went_back:step_2_to_step_1
119006,test,went_back:step_2_to_step_1
119006,test,went_back:step_1_to_start
119006,test,went_back:step_2_to_step_1
119006,test,went_back:step_2_to_step_1
119006,test,went_back:step_2_to_step_1
119006,test,went_back:step_1_to_start
119006,test,went_back:step_1_to_start
119006,test,repeated:start
119006,test,repeated:step_1
119006,test,repeated:step_2
119599,test,missing_confirm
119599,test,went_back:step_2_to_start
119599,test,repeated:start
119634,test,went_back:step_3_to_step_2
119634,test,went_back:step_2_to_start
119634,test,repeated:start
119634,test,repeated:step_1
119634,test,repeated:step_2
